Date,HS Code ,Product Name,Quantity,Unit,Unit Price (USD),CIF Value (USD),Importer Name,Supplier Name,Foreign Country
02-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6310.085,12620.17,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
02-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6310.085,12620.17,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
02-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6308.328,6308.328,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
15-May-23,85030090,26117334 +4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6303.427,6303.427,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
03-Jun-23,85030090,26117334 +4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6242.963,6242.963,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
29-May-21,85238090,OPC LICENSEON HARDWARE USB DONGLE FOR UP TO ONE-HUNDRED (100) DF200 (SOFTWARE FOR TURBINES),2,NOS,6225.003,12450.006,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,AUSTRIA
10-Aug-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6221.273,6221.273,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
17-Aug-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6221.273,12442.545,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
10-Aug-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6221.273,12442.545,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
17-Aug-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6221.273,12442.545,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
10-Aug-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6221.273,12442.545,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
02-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6199.027,12398.055,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMAN
12-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6199.027,6199.027,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
12-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6199.027,12398.055,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
12-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6199.027,12398.055,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROM
13-Feb-24,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE- (PARTS OFWIND OPERATED ELECTRICITY GENERATORS),2,NOS,6119.934,12239.868,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
27-Jan-24,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE- (PARTS OFWIND OPERATED ELECTRICITY GENERATORS),2,NOS,6119.934,12239.868,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
01-Sep-21,85030090,SK0217404 037-WAY SLIPRING(ITEM ID. RELMSDC019) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS),12,PCS,6115.42,73385.04,INOX WIND,SCHLEIFRING GMBH,GERM
16-Jan-24,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6094.83,12189.66,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
16-Jan-24,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6094.83,6094.83,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
26-Dec-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6078.129,12156.258,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
26-Dec-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6078.129,12156.258,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
26-Dec-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6078.129,6078.129,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
18-Dec-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6069.034,12138.067,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
18-Dec-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6069.034,12138.067,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
04-Feb-24,73079190,TWR FLANGE 3MW (PARTS OFWIND OPERATED ELECTRICITY GENERATOR) (10 PCS),10,PCS,6066.161,60661.611,INOX WIND,DFN INC,CHINA
08-Feb-24,73079190,TWR FLANGE (PARTS OF WINDOPERATED ELECTRICITY GENERATOR) (10 PCS),10,PCS,6066.161,60661.611,INOX WIND,DFN INC,CHINA
22-Nov-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6066.032,6066.032,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
29-Nov-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6066.032,12132.064,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
17-Nov-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6066.032,12132.064,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
29-Nov-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6066.032,12132.064,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
02-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6050.23,6050.23,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
02-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6050.23,6050.23,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
29-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6050.23,12100.46,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
02-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6050.23,12100.46,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
29-Sep-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6050.23,12100.46,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
02-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6050.23,6050.23,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
11-Dec-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6042.079,12084.157,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
11-Dec-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6042.079,12084.157,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
08-Dec-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6042.079,6042.079,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR,ROMANIA
25-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6039.452,12078.903,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
25-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,6039.452,12078.903,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMAN
25-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6039.452,6039.452,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
25-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6039.452,6039.452,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROM
17-Feb-24,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,6010.038,6010.038,INOX WIND LTD CO INOX AIR,"AMERICAN
SUPERCONDUCTOR",ROMANIA
17-Feb-24,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE- (PARTS OFWIND OPERATED ELECTRICITY GENERATORS),2,NOS,6010.038,12020.076,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
17-Feb-24,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE- (PARTS OFWIND OPERATED ELECTRICITY GENERATORS),2,NOS,6010.038,12020.076,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
07-Nov-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,5935.841,11871.682,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
09-Nov-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,5935.841,11871.682,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
09-Nov-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,5935.841,11871.682,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
25-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,5932.316,11864.632,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
25-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,5932.316,11864.632,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
25-Oct-23,85030090,26117334+4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,5932.316,11864.632,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
30-Nov-21,85030090,SK0217404 037-WAY SLIPRING(ITEM NO RELMSDC019) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS) (CAPTIVE USE),12,PCS,5927.005,71124.059,INOX WIND,SCHLEIFRING GMBH,GERMAN
21-Jan-22,85030090,SK0217404 037-WAY SLIPRING(S/N.1555357 TO 1555368) (ITEM NORELMSDC019) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS),12,PCS,5921.697,71060.368,INOX WIND,SCHLEIFRING GMBH,GERM
16-Mar-22,85369090,SK0217404 037-WAY SLIPRING (S/N.1582475 TO 1582486) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS),12,NOS,5816.288,69795.458,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD",SCHLEIFRING GMBH,GERMAN
21-Jan-23,85030090,SK0217404 037-WAY SLIPRING(ITEM ID. RELMSDC019) (S/N. 1808549 TO 1808558) (PARTS OF WIND OPERATED ELECTRICITY GENERATO,10,PCS,5628.921,56289.212,INOX WIND,SCHLEIFRING GMBH,GERMANY
21-Jan-23,85030090,SK0217404 037-WAY SLIPRING(ITEM ID. RELMSDC019) (S/N. 1755799 TO 1755808) (PARTS OF WIND OPERATED ELECTRICITY GENERATO,10,PCS,5628.921,56289.212,INOX WIND,SCHLEIFRING GMBH,GERMANY
21-Jan-23,85030090,SK0217404 037-WAY SLIPRING(ITEM ID. RELMSDC019) (S/N. 1787995 TO 1788004) (PARTS OF WIND OPERATED ELECTRICITY GENERATO,10,PCS,5628.921,56289.212,INOX WIND,SCHLEIFRING GMBH,GERMANY
13-Apr-22,85238090,OPC LICENSE ON HARDWARE USB DONGLE FOR UP TO ONE- HUNDRED(100) (PN:26115320(SPARE PARTS FOR WINDTURBINE APPLICATION DF2000,2,NOS,5559.347,11118.695,INOX WIND LTD CO INOX AIR PRODUCTS LTD,AMERICAN SUPERCONDUCTOR CORPORATION,AUSTRIA
13-May-22,85030090,SK0217404 037-WAY SLIPRING (ITEM ID. RELMSDC019) (S/N.1618812 TO 1618823) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS,12,PCS,5548.452,66581.427,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD",SCHLEIFRING GMBH,GERM
23-Mar-23,85030090,SK0217404 037-WAY SLIPRING (ITEM ID. RELMSDC019) (S/N. 1755799 TO 1755808) (PARTS OF WIND OPERATED ELECTRICITY GENERATO,10,PCS,5534.77,55347.696,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD",SCHLEIFRING GMBH,GERMANY
23-Mar-23,85030090,SK0217404 037-WAY SLIPRING (ITEM ID. RELMSDC019) (S/N. 1808549 TO 1808558) (PARTS OF WIND OPERATED ELECTRICITY GENERATO,10,PCS,5534.77,55347.696,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD",SCHLEIFRING GMBH,GERM
23-Mar-23,85030090,SK0217404 037-WAY SLIPRING (ITEM ID. RELMSDC019) (S/N. 1787995 TO 1788004) (PARTS OF WIND OPERATED ELECTRICITY GENERATO,10,PCS,5534.77,55347.696,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD",SCHLEIFRING GMBH,GERM
21-Jul-22,85030090,SK0217404 037-WAY SLIPRING (ITEM ID. RELMSDC019) (S/N. 1690364 TO 1690373) (PARTS OF WIND OPERATED ELECTRICITY GENERATOR,10,PCS,5324.906,53249.057,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD",SCHLEIFRING GMBH,GERMA
01-Sep-23,73079190,TOWER FLANGE - (4300 X 3890 X 180) -PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5261.41,10522.819,INOX WIND,TAESANG CO LTD,SOUT
01-Sep-23,73079190,TOWER FLANGE - (4300 X 3890 X 180) -PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5261.41,10522.819,INOX WIND,TAESANG CO LTD,SOUT
01-Sep-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (8 PCS),8,PCS,5261.41,42091.277,INOX WIND,TAESANG CO LTD,SOUTH
20-Sep-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5261.41,10522.819,INOX WIND,TAESANG CO LTD,SOUTH
20-Sep-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (8 PCS),8,PCS,5261.41,42091.277,INOX WIND,TAESANG CO LTD,SOUTH
31-Jul-23,85030090,SK0217403 037-WAY SLIP RING (S/N.1995151-1995153/2007736- 200 7755/2017520-2017526) (PARTS OF WIND OPERATED ELECTRICITY G,30,NOS,5258.141,157744.219,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD",N/A,CHINA
13-Sep-22,85030090,SK0217404 037-WAY SLIPRING(ITEM ID. RELMSDC019) (S/N. 1690374 TO 1690375 1700926 TO 1700933) (PARTS OF WIND OPERATED,10,PCS,5234.594,52345.942,INOX WIND,SCHLEIFRING GMBH,GERMANY
13-Sep-22,85030090,SK0217404 037-WAY SLIPRING(ITEM ID. RELMSDC019) (S/N. 1754956 TO 1754965) (PARTS OF WIND OPERATED ELECTRICITY GENERATO,10,PCS,5234.594,52345.942,INOX WIND,SCHLEIFRING GMBH,GERMAN
21-Sep-23,85030090,SK0217403 037-WAY SLIP RING(S/N.1995151-1995153/2007736- 2007755/2017520-2017526) (PARTS OF WIND OPERATED ELECTRICITY GE,30,PCS,5198.603,155958.083,INOX WIND,SCHLEIFRINGTRANSMISSION TECHNOLOGY,CHINA
19-Apr-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5082.455,10164.911,INOX WIND,TAESANG CO LTD,SOUTH
19-Apr-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (08 PCS),8,PCS,5082.455,40659.643,INOX WIND,TAESANG CO LTD,SOUTH
19-Apr-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5082.455,10164.911,INOX WIND,TAESANG CO LTD,SOUTH
03-Aug-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (08 PCS),8,PCS,5081.406,40651.25,INOX WIND,TAESANG CO LTD,SOUTH
03-Aug-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (02 PCS),2,PCS,5081.406,10162.812,INOX WIND,TAESANG CO LTD,SOUTH
03-Aug-23,73079190,TOWER FLANGE - (4300 X 3890 X 180) -PARTS OF WIND OPERATEDELECTRICITY GENERATORS (02 PCS),2,PCS,5081.406,10162.812,INOX WIND,TAESANG CO LTD,SOU
14-Mar-22,85030090,26117334- +4HCC100-OVP-ECS DF/2000/113 WIND TURBINE- (PARTSOF WIND OPERATED ELECTRICITY GENERATORS),4,UNT,5076.043,20304.173,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",LITHUANI
16-May-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND,2,PCS,5075.288,10150.575,INOX WIND,TAESANG CO LTD,SOUTH
16-May-23,73079190,TOWER FLANGE - (4300 X 3890 X 180) -PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5075.288,10150.575,INOX WIND,TAESANG CO LTD,SOU
05-Jul-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (08 PCS),8,PCS,5075.288,40602.302,INOX WIND,TAESANG CO LTD,SOUTH
05-Jul-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (02 PCS),2,PCS,5075.288,10150.575,INOX WIND,TAESANG CO LTD,SOUTH
16-May-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (08 PCS),8,PCS,5075.288,40602.302,INOX WIND,TAESANG CO LTD,SOUTH
05-Jul-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (02 PCS),2,PCS,5075.288,10150.575,INOX WIND,TAESANG CO LTD,SOUT
22-Jun-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5047.788,10095.575,INOX WIND,TAESANG CO LTD,SOUTH
22-Jun-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (08 PCS),2,PCS,5047.788,10095.575,INOX WIND,TAESANG CO LTD,SOUTH
22-Jun-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5047.788,10095.575,INOX WIND,TAESANG CO LTD,SOUTH
22-Jun-23,73079190,TOWER FLANGE - (4300 X 3890X 180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (08 PCS),6,PCS,5047.788,30286.726,INOX WIND,TAESANG CO LTD,SOUTH
15-May-23,85030090,26117334 +4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,5040.403,5040.403,"INOX WIND LTD CO
INOX AIR
PRODUCTS LTD",AMERICAN SUPERCONDUCTOR,ROMANI
15-May-23,85030090,26117334 +4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,5040.403,10080.806,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROM
15-May-23,85030090,26117334 +4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,5040.403,10080.806,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROM
21-Feb-24,85030090,SK0217403 037-WAY SLIP RING(S/N.2064760-2064786/2017982- 2017983/2017985) (PARTS OF WIND OPERATED ELECTRICITY GENERATOR,30,PCS,5031.524,150945.717,INOX WIND,SCHLEIFRINGTRANSMISSION TECHNOLOGY,CHINA
04-Apr-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5030.841,10061.683,INOX WIND,TAESANG CO LTD,SOUTH
04-Apr-23,73079190,TOWER FLANGE - (4300 X 3890 X180) - PARTS OF WIND OPERATEDELECTRICITY GENERATORS (08 PCS),8,PCS,5030.841,40246.731,INOX WIND,TAESANG CO LTD,SOUTH
04-Apr-23,73079190,TOWER FLANGE - (4300 X 3890 X 180) -PARTS OF WIND OPERATEDELECTRICITY GENERATORS (2 PCS),2,PCS,5030.841,10061.683,INOX WIND,TAESANG CO LTD,SOU
31-May-23,85030090,26117334 +4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),1,NOS,4998.047,4998.047,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMA
30-Mar-22,85030090,26117334 +4HCC100-OVP-ECS DF/2000/113 WIND TURBINE- (PARTSOF WIND OPERATED ELECTRICITY GENERATORS),4,UNT,4994.023,19976.091,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",LITHUANI
02-Jun-23,85030090,26117334 +4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,4992.054,9984.108,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
02-Jun-23,85030090,26117334 +4HCC100OVP -ECS DF/2000/113 WIND TURBINE-( PARTSOF WIND OPERATED ELECTRICITY GENERATORS),2,NOS,4992.054,9984.108,"INOX WIND LTD CO INOX AIR
PRODUCTS LTD","AMERICAN
SUPERCONDUCTOR",ROMANIA
